Aircraft,Engine,Role,Registration,Seats,Cargo Capacity (t),Flight Number,Date,Take-off Time (UTC),Origin Airport,Destination Airport,Distance OD (km),Distance Flown (km),CO2 (kgCO2e)
A320,V2527-A5,PAX,EC-MJC,186,0,Unknown,2025-01-04,2025-01-04 21:29:41.000,LEBL,LEPA,201.966881210933,235.97819470844,4896.4094979938
A320,V2527-A5,PAX,EC-MXG,186,0,VY6401,2025-01-17,2025-01-17 08:45:56.000,LIPZ,LEBL,951.749966455521,1022.56179059505,12825.7126004418
A320,CFM56-5B4/3,PAX,EC-MBL,180,0,VY2111,2025-01-31,2025-01-31 08:22:47.000,LEBL,LEMG,765.966389686389,806.019162571909,10805.5919847087
A320,CFM56-5B4/3,PAX,EC-MUM,180,0,VY8309,2025-01-12,2025-01-12 09:33:07.000,LEBL,EHAM,1241.13624420465,1498.88738057043,17263.0715597871
A319,CFM56-5B6/P,PAX,EC-NGB,144,0,VY6006,2025-01-29,2025-01-29 18:22:51.000,LIRQ,LEBL,797.550698519998,909.20488161157,10926.9109946419
A320,V2527-A5,PAX,EC-LVV,180,0,VY8352,2025-01-30,2025-01-30 10:18:27.000,EHAM,LEVC,1481.11398845693,1533.6531936783,17591.1253349916
A320,CFM56-5B4/3,PAX,EC-MUM,180,0,Unknown,2025-01-10,2025-01-10 18:18:12.000,LIRF,EHAM,1296.81388087397,1475.11081197431,17038.6137135945
A321,V2533-A5,PAX,EC-MLD,220,0,VY1268,2025-01-21,2025-01-21 12:32:30.000,LEBL,EFHK,2628.05492347834,2774.3913954415,35202.9270013343
A20N,PW1127G-JM,PAX,EC-NCU,186,0,VY3260,2025-01-24,2025-01-24 11:12:08.321,LEBB,GCXO,2038.49014130735,2098.85871627525,18238.8276424371
A320,V2527-A5,PAX,EC-MJC,186,0,VY3955,2025-01-02,2025-01-02 07:27:01.261,LEVC,LEPA,276.306553862542,366.617627052178,6463.59000174522
A320,CFM56-5B6/3,PAX,EC-KMI,180,0,Unknown,2025-01-03,2025-01-03 05:42:21.000,LEBL,LEAL,403.853106187054,480.423394719832,7766.77806702476
A320,CFM56-5B4/3,PAX,EC-MAI,180,0,VY1421,2025-01-31,2025-01-31 07:51:45.947,LEBB,LEBL,466.810876844104,552.095799415047,8440.15160560245
A321,V2533-A5,PAX,EC-MHB,220,0,VY8984,2025-01-06,2025-01-06 17:43:12.000,LEBL,EBBR,1083.78301664229,1260.47558622875,17529.0270258081
A321,CFM56-5B3/3,PAX,EC-NLV,220,0,Unknown,2025-01-01,2025-01-01 06:23:14.000,LEBL,GCXO,2194.50285278083,2271.44309549918,29159.1837376438
A320,V2527-A5,PAX,EC-MJC,186,0,Unknown,2025-01-07,2025-01-07 05:57:27.000,LEPA,LEVC,276.306553862542,284.13124005694,5470.3065838746
A20N,PW1127G-JM,PAX,EC-NFJ,186,0,VY8435,2025-01-02,2025-01-02 14:52:57.000,EHAM,LPPT,1846.29715992129,1940.74930036405,16943.1278345922
A320,CFM56-5B6/3,PAX,EC-KLT,180,0,VY1304,2025-01-21,2025-01-21 13:20:07.000,LEBL,LEAL,403.853106187054,452.06143936069,7478.94638445741
A320,V2527-A5,PAX,EC-MJC,186,0,VY2611,2025-01-30,2025-01-30 18:11:44.000,LEBB,LEMG,749.082899877611,,11168.1777362505
A320,V2527-A5,PAX,EC-MFM,180,0,VY2214,2025-01-16,2025-01-16 13:46:51.000,LEBL,LEZL,809.278244789906,839.190207648621,11116.3797717446
A320,V2527-A5,PAX,EC-MKM,186,0,VY6227,2025-01-14,2025-01-14 18:19:27.000,EGKK,LIRF,1405.91740955803,1468.12410743483,16986.8157490885
A321,V2533-A5,PAX,EC-MHB,220,0,VY8625,2025-01-26,2025-01-26 14:54:45.000,LFPO,GMTT,1595.82827864723,1722.18432336038,22767.3393745614
A320,V2527-A5,PAX,EC-MJB,186,0,VY1678,2025-01-11,2025-01-11 17:54:37.136,LEST,LEBL,883.252270454504,943.787205695745,12100.5410973581
A20N,PW1127G-JM,PAX,EC-NAZ,186,0,Unknown,2025-01-10,2025-01-10 09:49:10.000,LEBL,LIEE,633.780023249397,788.067577226366,8643.3874019439
A320,CFM56-5B4/P,PAX,EC-KDG,180,0,VY1420,2025-01-19,2025-01-19 06:04:30.000,LEBL,LEBB,466.810876844104,489.790800338835,7853.10800786805
A320,CFM56-5B4/3,PAX,EC-MCU,180,0,VY3211,2025-01-16,2025-01-16 10:21:46.000,GCXO,LEBL,2194.50285278083,2413.17917516613,26122.2819311863
A320,V2527-A5,PAX,EC-MJC,186,0,VY3695,2025-01-19,2025-01-19 16:27:15.738,LEVC,LEIB,173.935053871583,236.846509515073,4918.48246283537
A320,V2527-A5,PAX,EC-MXP,186,0,VY8447,2025-01-27,2025-01-27 19:30:09.000,EKCH,EHAM,633.384729796867,,10080.420481625
A20N,PW1127G-JM,PAX,EC-NEA,186,0,VY2609,2025-01-24,2025-01-24 08:56:13.499,LEBB,LEMG,749.082899877611,844.484759485807,9038.93014389833
A321,CFM56-5B3/3,PAX,EC-NLV,220,0,Unknown,2025-01-09,2025-01-09 19:42:17.020,GCXO,LEBL,2194.50285278083,2383.86488886064,30514.5820431038
A320,V2527-A5,PAX,EC-MKN,186,0,VY2171,2025-01-15,2025-01-15 09:50:56.000,LSZH,LEMG,1607.34636922898,1680.62930021342,18955.1384003156
A320,CFM56-5B4/3,PAX,EC-LVO,180,0,VY6106,2025-01-31,2025-01-31 17:41:26.000,LEBL,LIRF,847.967830209805,964.267634853893,12290.4669672134
A320,CFM56-5B4/3,PAX,EC-KRH,180,0,VY6201,2025-01-28,2025-01-28 08:01:29.000,LSGG,LEBL,637.446825918873,701.874891932737,9838.69664726381
A320,V2527-A5,PAX,EC-LUO,180,0,VY6333,2025-01-14,2025-01-14 12:05:07.000,LIMC,LEBL,720.794269684057,766.907708154686,10443.0062331669
A321,V2533-A5,PAX,EC-MLM,220,0,VY8575,2025-01-09,2025-01-09 07:54:04.000,EGBB,LFPO,506.748901878012,690.330443936863,11103.8031317376
A320,CFM56-5B4/3,PAX,EC-MAI,180,0,Unknown,2025-01-08,2025-01-08 21:48:18.935,HECA,HECA,0,,0
A320,CFM56-5B4/3,PAX,EC-LOP,180,0,VY3941,2025-01-20,2025-01-20 08:03:12.819,LEZL,LEPA,787.513652263688,828.577425505768,11012.7838427326
A320,V2527-A5,PAX,EC-MVE,186,0,VY1882,2025-01-23,2025-01-23 17:09:14.000,LEBL,EDDB,1502.4124826683,1719.44076375392,19317.7241518575
A20N,PW1127G-JM,PAX,EC-NCT,186,0,VY2621,2025-01-02,2025-01-02 13:51:18.685,LFLL,LIRF,721.801552116715,762.313337946722,8458.80078903184
A320,CFM56-5B4/3,PAX,EC-MAO,180,0,VY6331,2025-01-31,2025-01-31 09:33:46.000,LIMC,LEBL,720.794269684057,775.822393082311,10529.3361740102
A320,V2527-A5,PAX,EC-MQE,186,0,VY3185,2025-01-24,2025-01-24 12:08:27.330,LFPG,GCLP,2800.87936879201,2969.07540108063,31628.6251303798
A320,CFM56-5B4/3,PAX,EC-KLB,180,0,VY8921,2025-01-30,2025-01-30 14:27:40.000,EBBR,LEVC,1326.5092592495,1371.17466018871,16071.7183761496
A320,CFM56-5B4/3,PAX,EC-LOB,180,0,VY8828,2025-01-18,2025-01-18 16:05:59.000,LEZL,LFPG,1457.44513131221,1563.02126759926,17867.3811456901
A320,CFM56-5B6/P,PAX,EC-KHN,180,0,VY3941,2025-01-22,2025-01-22 08:08:59.984,LEZL,LEPA,787.513652263688,800.538182415445,10753.7940202027
A319,CFM56-5B6/P,PAX,EC-MKV,144,0,Unknown,2025-01-01,2025-01-01 19:02:54.000,LEBL,LPPT,994.000333103748,1037.77272176603,12034.7686867411
A20N,PW1127G-JM,PAX,EC-NEA,186,0,VY1301,2025-01-31,2025-01-31 05:48:30.000,LEBL,LEBL,0,449.704412093395,6002.37698795256
A321,V2533-A5,PAX,EC-MLM,220,0,VY6935,2025-01-14,2025-01-14 09:09:13.000,EKCH,LFPO,1036.6007340003,1077.32368131655,15463.7764884283
A20N,PW1127G-JM,PAX,EC-NDA,186,0,VY1269,2025-01-03,2025-01-03 14:30:31.000,EFHK,LEBL,2628.05492347834,2738.61000646131,23513.0880367231
A320,CFM56-5B4/P,PAX,EC-JSY,180,0,VY1820,2025-01-15,2025-01-15 11:08:07.000,LEBL,EDDH,1492.56367670585,1752.55796966316,19628.5119388933
A20N,PW1127G-JM,PAX,EC-NDA,186,0,VY6333,2025-01-24,2025-01-24 12:00:42.000,LIMC,LEBL,720.794269684057,763.211521565067,8458.80078903184
A320,CFM56-5B4/3,PAX,EC-LLJ,180,0,VY8345,2025-01-04,2025-01-04 11:44:17.000,GCTS,EHAM,3223.91736901799,3348.39828507954,35391.2929831621
A320,CFM56-5B4/3,PAX,EC-MBE,180,0,Unknown,2025-01-04,2025-01-04 10:53:04.000,LEBL,LFBD,453.468535871286,521.594459617982,8163.89579490391
A321,V2533-A5,PAX,EC-MLD,220,0,VY8982,2025-01-14,2025-01-14 13:32:25.000,LEBL,EBBR,1083.78301664229,1253.73870110041,17445.5825596513
A320,CFM56-5B4/3,PAX,EC-MBF,180,0,Unknown,2025-01-06,2025-01-06 06:13:20.181,LEST,GCLP,1778.20548740688,1842.3244172874,20474.5453591576
A320,CFM56-5B4/3,PAX,EC-LVU,180,0,Unknown,2025-01-09,2025-01-09 11:42:11.000,LFSB,LEBL,822.236826989869,884.025661743172,11530.7634877924
A20N,PW1127G-JM,PAX,EC-NCF,186,0,Unknown,2025-01-02,2025-01-02 06:30:45.000,LEBL,LEMD,482.930215808164,515.677154073713,6603.96613571389
A320,CFM56-5B4/3,PAX,EC-LLJ,180,0,Unknown,2025-01-11,2025-01-11 08:51:10.000,LEBL,LERS,78.0130550359433,,4145.92869338044
A319,CFM56-5B6/3,PAX,EC-MIR,144,0,VY6815,2025-01-02,2025-01-02 13:41:25.000,EHAM,LIRQ,1058.33057960334,1176.53047540066,13238.9618303272
A320,V2527-A5,PAX,EC-LVS,180,0,VY2214,2025-01-05,2025-01-05 12:59:13.000,LEBL,LEZL,809.278244789906,873.991723899309,11444.4335469491
A320,CFM56-5B4/3,PAX,EC-LVU,180,0,VY7844,2025-01-07,2025-01-07 21:53:04.000,LEBL,LLBG,3081.68133417658,3130.29191018873,33225.464658146
A320,CFM56-5B4/3,PAX,EC-MBL,180,0,VY2701,2025-01-07,2025-01-07 10:33:35.000,LPPT,LEBB,724.290053959183,870.025128113349,11409.9015706118
A320,CFM56-5B4/3,PAX,EC-LOP,180,0,VY3965,2025-01-21,2025-01-21 11:30:11.000,LEVC,LEZL,524.36846148533,562.911314964289,8543.7475346144
A319,CFM56-5B6/P,PAX,EC-MGF,144,0,Unknown,2025-01-03,2025-01-03 17:23:16.000,LESO,LEBL,391.856156018208,498.575182965483,7362.49928962697
A321,CFM56-5B3/3,PAX,EC-NLY,220,0,VY8003,2025-01-19,2025-01-19 11:18:51.000,LFPO,LEBL,826.096111830294,858.201674955752,12981.3036202647
A320,V2527-A5,PAX,EC-MYC,186,0,VY8307,2025-01-01,2025-01-01 17:23:42.000,EHAM,LEBL,1241.13624420465,1273.54098216464,15173.8869913794
A20N,PW1127G-JM,PAX,EC-NFI,186,0,VY1820,2025-01-06,2025-01-06 11:01:58.000,LEBL,EDDH,1492.56367670585,1771.83453143423,15644.4939345373
A319,CFM56-5B6/P,PAX,EC-MKV,144,0,VY2487,2025-01-27,2025-01-27 07:43:03.302,LESO,LEBL,391.856156018208,477.944462497518,7185.88429523434
A320,V2527-A5,PAX,EC-MNZ,186,0,Unknown,2025-01-06,2025-01-06 06:29:38.000,LIRF,LEBL,847.967830209805,881.621818773582,11513.4974996237
A20N,PW1127G-JM,PAX,EC-NCU,186,0,VY3139,2025-01-22,2025-01-22 11:28:26.605,LEAS,GCRR,1759.58451519064,1843.710999184,16158.6994990781
A320,V2527-A5,PAX,EC-LVT,180,0,VY2013,2025-01-04,2025-01-04 11:44:13.018,LEGR,LEBL,680.136814550994,811.543164829997,10857.3899492147
A321,V2533-A5,PAX,EC-MGY,220,0,VY8714,2025-01-20,2025-01-20 10:37:37.000,LEBL,LOWW,1369.68797709887,1470.23988256017,19893.6040347572
A320,CFM56-5B4/P,PAX,EC-JYX,180,0,VY3904,2025-01-31,2025-01-31 07:16:06.000,LEBL,LEPA,201.966881210933,233.034587968519,4874.33653315223
A320,V2527-A5,PAX,EC-MGE,186,0,VY1451,2025-01-29,2025-01-29 20:55:30.000,LEAL,LEBB,592.102876929116,665.002400197566,9493.37688389063
A321,V2533-A5,PAX,EC-MHS,220,0,Unknown,2025-01-09,2025-01-09 09:02:01.000,LPPT,LFPO,1438.11104187522,1560.09314446843,20907.8635664528
A321,V2533-A5,PAX,EC-MHA,220,0,VY9433,2025-01-20,2025-01-20 08:07:43.000,LIMC,LFPO,590.038329664742,649.447787569981,10644.8585678754
A320,CFM56-5B6/3,PAX,EC-KLT,180,0,VY2117,2025-01-15,2025-01-15 13:13:39.000,LEBL,LEMG,765.966389686389,827.878923887208,11012.7838427326
A320,V2527-A5,PAX,EC-MVD,186,0,VY3257,2025-01-04,2025-01-04 08:38:44.000,GCXO,LEZL,1390.14083431017,1437.78772072077,16693.2939502213
A320,CFM56-5B6/P,PAX,EC-KJD,180,0,VY3981,2025-01-30,2025-01-30 16:56:41.339,LEST,LEPA,1003.24896541711,1150.21980026037,14017.0657840792
A320,CFM56-5B4/3,PAX,EC-KLB,180,0,VY8154,2025-01-31,2025-01-31 17:53:03.000,LEVC,LFPO,1051.67387400702,1182.22298864066,14310.5875829464
A20N,PW1127G-JM,PAX,EC-NAY,186,0,Unknown,2025-01-31,2025-01-31 20:35:38.741,LEGR,EGKK,1577.8641037261,1676.07365958917,14958.8865151496
A320,V2527-A5,PAX,EC-MLE,186,0,VY8463,2025-01-01,2025-01-01 21:09:39.000,LPPT,LEBL,994.000333103748,1117.47271666615,13706.2779970434
A20N,PW1127G-JM,PAX,EC-NDA,186,0,VY6951,2025-01-29,2025-01-29 14:57:55.000,LEPA,LFPO,1020.23845641128,1149.9743060788,11214.4152246477
A320,CFM56-5B6/P,PAX,EC-KDX,180,0,VY6100,2025-01-16,2025-01-16 06:15:55.000,LEBL,LIRF,847.967830209805,934.892780855101,12014.2111565148
A320,CFM56-5B6/P,PAX,EC-KDT,180,0,Unknown,2025-01-13,2025-01-13 20:34:41.000,LEBL,LEBB,466.810876844104,516.039188391613,8112.09783039793
A321,V2533-A5,PAX,EC-MJR,220,0,VY1004,2025-01-07,2025-01-07 06:07:18.000,LEBL,LEMG,765.966389686389,805.174413748984,12397.1923571674
A320,CFM56-5B4/P,PAX,EC-JYX,180,0,Unknown,2025-01-06,2025-01-06 06:28:52.000,LEBL,LIRN,1023.60834932204,1094.54455683588,13499.0861390195
A320,V2527-A5,PAX,EC-MGE,186,0,VY3920,2025-01-14,2025-01-14 21:47:03.000,LEBL,LEPA,201.966881210933,239.890822015934,4962.6283925185
A320,V2527-A5,PAX,EC-MXG,186,0,VY8982,2025-01-15,2025-01-15 13:35:04.000,LEBL,EBBR,1083.78301664229,1269.08819602192,15122.0890268734
A321,V2533-A5,PAX,EC-MHB,220,0,VY1295,2025-01-08,2025-01-08 15:51:31.000,LECO,LEBL,887.67650292622,990.270492219823,14483.3040110863
A320,CFM56-5B4/P,PAX,EC-JTR,180,0,VY7991,2025-01-17,2025-01-17 09:17:39.937,LFML,DAAG,769.180499511726,,11358.1036061058
A20N,PW1127G-JM,PAX,EC-NAX,186,0,Unknown,2025-01-06,2025-01-06 06:10:37.000,LEBL,LEBB,466.810876844104,541.16870852424,6844.60179481843
A321,V2533-A5,PAX,EC-MPV,220,0,VY8154,2025-01-18,2025-01-18 19:26:45.166,LEVC,LFPO,1051.67387400702,1180.7554170185,16631.9990146229
A20N,PW1127G-JM,PAX,EC-NCT,186,0,Unknown,2025-01-08,2025-01-08 17:50:16.000,LEBL,LEPA,201.966881210933,255.554498468014,4197.60954466857
A320,V2527-A5,PAX,EC-MJB,186,0,VY3258,2025-01-02,2025-01-02 18:14:36.000,LEZL,GCXO,1390.14083431017,1464.9832253387,16952.2837727512
A320,V2527-A5,PAX,EC-MQE,186,0,Unknown,2025-01-03,2025-01-03 06:54:01.000,LEBL,LIMC,720.794269684057,808.762104958186,10840.123961046
A321,V2533-A5,PAX,EC-MGY,220,0,VY6944,2025-01-18,2025-01-18 17:23:19.000,LFPO,EGKK,326.330016696913,385.864459041714,7661.71890277126
A321,CFM56-5B3/3,PAX,EC-NLY,220,0,VY6334,2025-01-30,2025-01-30 14:33:57.000,LEBL,LIMC,720.794269684057,830.792182568303,12689.247988716
A320,CFM56-5B4/3,PAX,EC-MBY,180,0,VY3510,2025-01-19,2025-01-19 10:44:44.000,LEBL,LEIB,276.154086473508,320.309135361382,5911.76588070598
A320,CFM56-5B4/P,PAX,EC-JTQ,180,0,VY1434,2025-01-12,2025-01-12 19:42:41.000,LEBL,LEBB,466.810876844104,499.848316749157,7956.70393688001
A20N,PW1127G-JM,PAX,EC-NAF,186,0,VY8748,2025-01-22,2025-01-22 11:13:47.000,LEBL,EGCC,1379.15622093872,1503.38516414277,13732.7040150909
A320,CFM56-5B4/3,PAX,EC-MVO,180,0,VY2221,2025-01-29,2025-01-29 21:00:02.000,LEZL,LEBL,809.278244789906,871.084813479528,11409.9015706118
A320,V2527-A5,PAX,EC-MNZ,186,0,VY6213,2025-01-03,2025-01-03 09:24:45.935,LEMG,LIRF,1548.02440974508,1661.28351626586,18782.4785186291
A321,CFM56-5B3/3,PAX,EC-NLY,220,0,VY2114,2025-01-29,2025-01-29 09:21:45.000,LEMG,LEBL,765.966389686389,858.474074053904,13002.1647368039
A320,CFM56-5B4/3,PAX,EC-MAO,180,0,VY2119,2025-01-26,2025-01-26 18:35:16.000,LEBL,LEMG,765.966389686389,794.062002737828,10701.9960556967
A320,V2527-A5,PAX,EC-LRY,180,0,VY3865,2025-01-22,2025-01-22 17:25:42.574,LEMR,LEPA,833.238804968919,995.872004749052,12583.9887660806
A320,V2527-A5,PAX,EC-MOG,186,0,Unknown,2025-01-06,2025-01-06 15:41:43.306,LICC,LEBL,1193.2691218908,1266.23547850292,15104.8230387047
A320,CFM56-5B4/3,PAX,EC-LVP,180,0,Unknown,2025-01-08,2025-01-08 12:55:24.716,LEBB,LFPG,761.296449880449,880.946977422211,11513.4974996237
A20N,PW1127G-JM,PAX,EC-NFH,186,0,VY3185,2025-01-31,2025-01-31 12:17:13.000,LFPG,GCLP,2800.87936879201,2907.71630198005,24900.2490074746
A321,V2533-A5,PAX,EC-MQL,220,0,VY9432,2025-01-21,2025-01-21 05:38:04.000,LFPO,LIMC,590.038329664742,741.814429713356,11687.9143948349
A320,CFM56-5B4/3,PAX,EC-LVU,180,0,VY3908,2025-01-13,2025-01-13 09:27:21.000,LEBL,LEPA,201.966881210933,236.413422617545,4918.48246283537
A320,CFM56-5B4/3,PAX,EC-MBL,180,0,VY6522,2025-01-29,2025-01-29 18:21:08.000,LEBL,LIPE,831.320225200709,918.214554467403,11858.8172629969
A321,V2533-A5,PAX,EC-MGZ,220,0,VY8153,2025-01-12,2025-01-12 06:11:53.000,LFPO,LEVC,1051.67387400702,1081.89747407042,15505.4987215066
A320,V2527-A5,PAX,EC-LVS,180,0,VY1291,2025-01-19,2025-01-19 21:01:02.000,LECO,LEBL,887.67650292622,966.166040682778,12307.732955382
A320,CFM56-5B4/P,PAX,EC-JTQ,180,0,Unknown,2025-01-08,2025-01-08 15:48:33.000,EGKK,LEBB,896.234340408392,1029.77149821638,12894.7765531164
A320,CFM56-5B4/3,PAX,EC-MUM,180,0,VY7825,2025-01-29,2025-01-29 17:55:40.000,EGKK,LEBL,1109.05391701095,1154.01066477126,14051.5977604166
A320,V2527-A5,PAX,EC-MBS,180,0,VY8152,2025-01-23,2025-01-23 06:22:06.749,LEVC,LFPO,1051.67387400702,1107.57875596684,13619.9480562001
A320,V2527-A5,PAX,EC-MYC,186,0,VY1252,2025-01-21,2025-01-21 14:09:27.000,LEAM,LEBL,626.443106723362,721.412296078532,10028.6225171191
A321,V2533-A5,PAX,EC-MLM,220,0,VY8604,2025-01-22,2025-01-22 15:34:52.000,LFPO,LEGR,1375.83324472164,1463.53431615778,19809.0824071159
A320,CFM56-5B4/3,PAX,EC-LVU,180,0,VY2012,2025-01-06,2025-01-06 09:34:50.000,LEBL,LEGR,680.136814550994,1010.82308931174,12722.1166714298
A320,V2527-A5,PAX,EC-MBT,180,0,VY6336,2025-01-19,2025-01-19 17:48:12.000,LEBL,LIMC,720.794269684057,838.757520486702,11116.3797717446
A320,V2527-A5,PAX,EC-MNZ,186,0,VY6106,2025-01-21,2025-01-21 17:48:23.000,LEBL,LIRF,847.967830209805,945.153512095094,12100.5410973581
A321,CFM56-5B3/3,PAX,EC-NLV,220,0,VY2286,2025-01-20,2025-01-20 10:40:36.000,LEBL,LEJR,865.724704546568,900.854224460524,13461.109300666
A320,V2527-A5,PAX,EC-LVV,180,0,VY3185,2025-01-15,2025-01-15 16:15:56.594,LFPG,GCLP,2800.87936879201,2902.66326787595,30967.8639464766
A320,V2527-A5,PAX,EC-MEQ,186,0,VY8306,2025-01-01,2025-01-01 21:00:51.000,LEZL,LEBL,809.278244789906,943.382827432779,12083.2751091895
A320,CFM56-5B4/3,PAX,EC-MAO,180,0,VY1813,2025-01-22,2025-01-22 09:10:00.000,EDDM,LEBL,1094.63004478133,1178.59139338385,14276.0556066091
A320,CFM56-5B6/P,PAX,EC-KCU,180,0,VY2220,2025-01-10,2025-01-10 18:43:12.000,LEBL,LEZL,809.278244789906,838.188594368696,11116.3797717446
A20N,PW1127G-JM,PAX,EC-NCS,186,0,VY6402,2025-01-18,2025-01-18 17:58:02.000,LEBL,LIPZ,951.749966455521,1004.68474444041,10172.819337501
A320,CFM56-5B4/3,PAX,EC-MBF,180,0,VY6252,2025-01-21,2025-01-21 15:31:48.000,LFPO,LIRF,1088.66599055063,1215.69575713495,14621.3753699823
A321,V2533-A5,PAX,EC-MGZ,220,0,Unknown,2025-01-01,2025-01-01 20:05:44.000,LPPT,LFPO,1438.11104187522,1559.50343675598,20907.8635664528
A319,CFM56-5B6/P,PAX,EC-NGB,144,0,Unknown,2025-01-04,2025-01-04 20:51:35.000,LEBL,LIRQ,797.550698519998,936.344256006342,11167.7496233591
A320,V2527-A5,PAX,EC-MDZ,180,0,VY3695,2025-01-24,2025-01-24 16:23:43.862,LEVC,LEIB,173.935053871583,174.337901793556,4168.00165822201
A320,CFM56-5B4/3,PAX,EC-MBY,180,0,VY3257,2025-01-05,2025-01-05 08:41:51.541,GCXO,LEZL,1390.14083431017,1417.34784377563,16503.3680803661
A320,V2527-A5,PAX,EC-MKM,186,0,VY2117,2025-01-28,2025-01-28 14:42:26.000,LEBL,LEMG,765.966389686389,819.667945419126,10943.719890058
A320,CFM56-5B4/3,PAX,EC-MBY,180,0,VY8302,2025-01-22,2025-01-22 11:52:50.000,LEBL,EHAM,1241.13624420465,1341.51960613174,15795.4625654511
A320,CFM56-5B4/P,PAX,EC-JSY,180,0,Unknown,2025-01-10,2025-01-10 11:56:36.000,LEBL,LFRS,714.235220176206,786.959273234194,10632.9321030221
A20N,PW1127G-JM,PAX,EC-NFJ,186,0,VY8748,2025-01-27,2025-01-27 11:09:12.000,LEBL,EGCC,1379.15622093872,1514.82873558834,13811.8125634818
A321,V2533-A5,PAX,EC-MQB,220,0,VY3134,2025-01-03,2025-01-03 12:48:33.000,LFPO,GCTS,2814.27826756443,2930.00595348069,37069.3771268858
A320,CFM56-5B4/3,PAX,EC-MUM,180,0,VY2489,2025-01-04,2025-01-04 10:06:51.000,LEBL,EHAM,1241.13624420465,1456.96469179592,16883.2198200766
A320,CFM56-5B4/3,PAX,EC-MAH,180,0,Unknown,2025-01-11,2025-01-11 08:03:24.000,LEBL,LEIB,276.154086473508,306.577254701649,5757.255126815
A20N,PW1127G-JM,PAX,EC-NDC,186,0,VY1450,2025-01-18,2025-01-18 13:39:20.652,LEBB,LEAL,592.102876929116,668.32639830773,7786.3781277093
A320,V2527-A5,PAX,EC-MBT,180,0,VY6245,2025-01-24,2025-01-24 12:02:47.000,LIRF,LEVC,1103.58060746738,1172.08840768504,14224.2576421031
A320,V2527-A5,PAX,EC-MXG,186,0,VY6241,2025-01-22,2025-01-22 08:42:50.000,LFSB,LEBL,822.236826989869,870.734415400812,11409.9015706118
A20N,PW1127G-JM,PAX,EC-NAF,186,0,VY8243,2025-01-11,2025-01-11 08:11:51.523,LFPG,LEBL,858.738011503702,911.821881628386,9513.58143424365
A319,CFM56-5B6/P,PAX,EC-NGB,144,0,Unknown,2025-01-03,2025-01-03 08:37:08.000,LIRQ,EGKK,1180.37841151252,1240.52791841596,13800.9186306674
A321,V2533-A5,PAX,EC-MHA,220,0,Unknown,2025-01-02,2025-01-02 12:16:52.000,LFPO,EGKK,326.330016696913,415.44836813772,7995.49676739829
A321,V2533-A5,PAX,EC-MLD,220,0,Unknown,2025-01-04,2025-01-04 22:01:15.848,LEBB,LEBL,466.810876844104,562.471683377349,9664.38609053348
A320,CFM56-5B4/3,PAX,EC-MBF,180,0,Unknown,2025-01-03,2025-01-03 20:39:59.000,EHAM,LEBL,1241.13624420465,1347.93712068616,15864.5265181257
A320,V2527-A5,PAX,EC-LVV,180,0,VY3418,2025-01-26,2025-01-26 17:42:37.228,LEIB,LEMD,458.245342265777,503.387591560192,7991.23591321732
A321,V2533-A5,PAX,EC-MMH,220,0,Unknown,2025-01-19,2025-01-19 15:16:03.000,EIDW,LFPO,797.914444701317,1008.66289272822,14691.9151764782
A20N,PW1127G-JM,PAX,EC-NEA,186,0,Unknown,2025-01-03,2025-01-03 21:11:05.000,LEPA,LEBL,201.966881210933,259.366877849771,4231.98606739779
A321,V2533-A5,PAX,EC-MGY,220,0,VY8348,2025-01-01,2025-01-01 06:31:11.000,LFPO,EGKK,326.330016696913,379.640825086633,7599.13555315368
A321,V2533-A5,PAX,EC-MQB,220,0,VY6944,2025-01-28,2025-01-28 14:32:52.000,LFPO,EGKK,326.330016696913,397.629451895631,7807.74671854558
A320,V2527-A5,PAX,EC-MER,180,0,VY2475,2025-01-13,2025-01-13 15:20:37.878,GCRR,LEBL,1974.12624234143,2075.9270124004,22781.7670570089
A320,CFM56-5B4/3,PAX,EC-MBY,180,0,VY8302,2025-01-25,2025-01-25 11:47:07.000,LEBL,EHAM,1241.13624420465,1384.91759353298,16209.8462814989
A320,V2527-A5,PAX,EC-LVV,180,0,VY6019,2025-01-11,2025-01-11 20:01:30.000,LECO,EGKK,1067.85633119017,1128.93668564179,13827.139914224
A320,V2527-A5,PAX,EC-MBT,180,0,VY2117,2025-01-31,2025-01-31 14:50:01.000,LEBL,LEMG,765.966389686389,819.190421368155,10926.4539018893
A321,V2533-A5,PAX,EC-MQL,220,0,VY1820,2025-01-12,2025-01-12 11:05:17.000,LEBL,EDDH,1492.56367670585,1733.40157836673,22894.1218160233
A320,CFM56-5B4/3,PAX,EC-MBE,180,0,Unknown,2025-01-02,2025-01-02 12:01:40.000,LEBL,LFRS,714.235220176206,787.139939526399,10632.9321030221
A320,V2527-A5,PAX,EC-MDZ,180,0,VY3708,2025-01-27,2025-01-27 15:59:04.000,LEBL,LEMH,241.04926068789,339.860622509941,6154.56849396325
A20N,PW1127G-JM,PAX,EC-NAZ,186,0,VY3176,2025-01-10,2025-01-10 07:37:56.000,LFPO,LEBL,826.096111830294,884.26032613997,9315.81006326643
A20N,PW1127G-JM,PAX,EC-NFI,186,0,VY8828,2025-01-20,2025-01-20 16:05:11.000,LEZL,LFPG,1457.44513131221,1588.11994839005,14339.2028860877
